0.100000	20.100000	0.029410
0.100000	20.400000	0.026831
0.100000	20.700000	0.018085
0.100000	21.000000	0.021127
0.100000	21.300000	0.020084
0.100000	21.600000	0.030987
0.100000	21.900000	0.024786
0.100000	22.200000	0.024392
0.100000	22.500000	0.029428
0.100000	22.800000	0.034377
0.100000	23.100000	0.030008
0.100000	23.400000	0.028547
0.100000	23.700000	0.031138
0.100000	24.000000	0.033304
0.100000	24.300000	0.030542
0.100000	24.600000	0.027274
0.100000	24.900000	0.031268
0.100000	25.200000	0.028779
0.100000	25.500000	0.029522
0.100000	25.800000	0.026657
0.100000	26.100000	0.026842
0.100000	26.400000	0.028424
0.100000	26.700000	0.029954
0.100000	27.000000	0.023539
0.100000	27.300000	0.030818
0.100000	27.600000	0.031211
0.100000	27.900000	0.026051
0.100000	28.200000	0.022148
0.100000	28.500000	0.024082
0.100000	28.800000	0.028301
0.100000	29.100000	0.029183
0.100000	29.400000	0.024024
0.100000	29.700000	0.021377
0.100000	30.000000	0.033072
		
0.316230	0.300000	0.085680
0.316230	0.600000	0.128490
0.316230	0.900000	0.165990
0.316230	1.200000	0.197880
0.316230	1.500000	0.220460
0.316230	1.800000	0.261310
0.316230	2.100000	0.263040
0.316230	2.400000	0.287730
0.316230	2.700000	0.260720
0.316230	3.000000	0.277460
0.316230	3.300000	0.296570
0.316230	3.600000	0.286060
0.316230	3.900000	0.281390
0.316230	4.200000	0.291480
0.316230	4.500000	0.281750
0.316230	4.800000	0.286430
0.316230	5.100000	0.284210
0.316230	5.400000	0.286770
0.316230	5.700000	0.283660
0.316230	6.000000	0.309670
0.316230	6.300000	0.262280
0.316230	6.600000	0.287840
0.316230	6.900000	0.295520
0.316230	7.200000	0.294770
0.316230	7.500000	0.291000
0.316230	7.800000	0.289200
0.316230	8.100000	0.269800
0.316230	8.400000	0.278920
0.316230	8.700000	0.277750
0.316230	9.000000	0.305550
0.316230	9.300000	0.289770
0.316230	9.600000	0.298950
0.316230	9.900000	0.290040
0.316230	10.200000	0.297130
0.316230	10.500000	0.298830
0.316230	10.800000	0.267370
0.316230	11.100000	0.279610
0.316230	11.400000	0.318550
0.316230	11.700000	0.255050
0.316230	12.000000	0.295960
0.316230	12.300000	0.268080
0.316230	12.600000	0.309090
0.316230	12.900000	0.273840
0.316230	13.200000	0.300770
0.316230	13.500000	0.295570
0.316230	13.800000	0.308520
0.316230	14.100000	0.285510
0.316230	14.400000	0.314800
0.316230	14.700000	0.292930
0.316230	15.000000	0.325160
0.316230	15.300000	0.290500
0.316230	15.600000	0.293950
0.316230	15.900000	0.300260
0.316230	16.200000	0.296300
0.316230	16.500000	0.283460
0.316230	16.800000	0.308280
0.316230	17.100000	0.272330
0.316230	17.400000	0.294580
0.316230	17.700000	0.290960
0.316230	18.000000	0.309160
0.316230	18.300000	0.276570
0.316230	18.600000	0.311820
0.316230	18.900000	0.298100
0.316230	19.200000	0.290720
0.316230	19.500000	0.284000
0.316230	19.800000	0.284980
0.316230	20.100000	0.289090
0.316230	20.400000	0.297730
0.316230	20.700000	0.301210
0.316230	21.000000	0.267660
0.316230	21.300000	0.306780
0.316230	21.600000	0.282660
0.316230	21.900000	0.270260
0.316230	22.200000	0.278070
0.316230	22.500000	0.309490
0.316230	22.800000	0.286430
0.316230	23.100000	0.265510
0.316230	23.400000	0.275280
0.316230	23.700000	0.265050
0.316230	24.000000	0.277830
0.316230	24.300000	0.270580
0.316230	24.600000	0.315720
0.316230	24.900000	0.297010
0.316230	25.200000	0.304500
0.316230	25.500000	0.293890
0.316230	25.800000	0.285730
0.316230	26.100000	0.280840
0.316230	26.400000	0.273960
0.316230	26.700000	0.310420
0.316230	27.000000	0.268620
0.316230	27.300000	0.274340
0.316230	27.600000	0.302880
0.316230	27.900000	0.263830
0.316230	28.200000	0.281770
0.316230	28.500000	0.311240
0.316230	28.800000	0.279330
0.316230	29.100000	0.289380
0.316230	29.400000	0.282080
0.316230	29.700000	0.255440
0.316230	30.000000	0.295520
		
1.000000	0.300000	0.123600
1.000000	0.600000	0.179020
1.000000	0.900000	0.277940
1.000000	1.200000	0.330100
1.000000	1.500000	0.378800
1.000000	1.800000	0.461640
1.000000	2.100000	0.463450
1.000000	2.400000	0.584780
1.000000	2.700000	0.607180
1.000000	3.000000	0.645900
1.000000	3.300000	0.712310
1.000000	3.600000	0.774950
1.000000	3.900000	0.748400
1.000000	4.200000	0.745950
1.000000	4.500000	0.753030
1.000000	4.800000	0.817110
1.000000	5.100000	0.795160
1.000000	5.400000	0.767290
1.000000	5.700000	0.803150
1.000000	6.000000	0.839460
1.000000	6.300000	0.858840
1.000000	6.600000	0.935460
1.000000	6.900000	0.829520
1.000000	7.200000	0.780770
1.000000	7.500000	0.765970
1.000000	7.800000	0.857650
1.000000	8.100000	0.801700
1.000000	8.400000	0.781790
1.000000	8.700000	0.823770
1.000000	9.000000	0.851590
1.000000	9.300000	0.780660
1.000000	9.600000	0.891710
1.000000	9.900000	0.868330
1.000000	10.200000	0.773880
1.000000	10.500000	0.929080
1.000000	10.800000	0.879970
1.000000	11.100000	0.712560
1.000000	11.400000	0.831010
1.000000	11.700000	0.807830
1.000000	12.000000	0.809210
1.000000	12.300000	0.834760
1.000000	12.600000	0.873310
1.000000	12.900000	0.897240
1.000000	13.200000	0.924130
1.000000	13.500000	0.841630
1.000000	13.800000	0.843250
1.000000	14.100000	0.801400
1.000000	14.400000	0.907750
1.000000	14.700000	0.825310
1.000000	15.000000	0.844010
1.000000	15.300000	0.775840
1.000000	15.600000	0.931150
1.000000	15.900000	0.848800
1.000000	16.200000	0.793140
1.000000	16.500000	0.833660
1.000000	16.800000	0.858960
1.000000	17.100000	0.835990
1.000000	17.400000	0.752270
1.000000	17.700000	0.757440
1.000000	18.000000	0.761470
1.000000	18.300000	0.811010
1.000000	18.600000	0.806720
1.000000	18.900000	0.851500
1.000000	19.200000	0.790520
1.000000	19.500000	0.836570
1.000000	19.800000	0.841610
1.000000	20.100000	0.853230
1.000000	20.400000	0.850910
1.000000	20.700000	0.826390
1.000000	21.000000	0.892160
1.000000	21.300000	0.777040
1.000000	21.600000	0.847460
1.000000	21.900000	0.794300
1.000000	22.200000	0.880360
1.000000	22.500000	0.828650
1.000000	22.800000	0.817200
1.000000	23.100000	0.812920
1.000000	23.400000	0.843230
1.000000	23.700000	0.802880
1.000000	24.000000	0.768040
1.000000	24.300000	0.873390
1.000000	24.600000	0.866390
1.000000	24.900000	0.902540
1.000000	25.200000	0.793590
1.000000	25.500000	0.806060
1.000000	25.800000	0.822260
1.000000	26.100000	0.858600
1.000000	26.400000	0.849290
1.000000	26.700000	0.795980
1.000000	27.000000	0.823220
1.000000	27.300000	0.921880
1.000000	27.600000	0.820430
1.000000	27.900000	0.746820
1.000000	28.200000	0.794620
1.000000	28.500000	0.817090
1.000000	28.800000	0.836820
1.000000	29.100000	0.867380
1.000000	29.400000	0.826980
1.000000	29.700000	0.779180
1.000000	30.000000	0.790310
		
3.162300	0.300000	0.160900
3.162300	0.600000	0.242450
3.162300	0.900000	0.329600
3.162300	1.200000	0.457760
3.162300	1.500000	0.560410
3.162300	1.800000	0.669120
3.162300	2.100000	0.766990
3.162300	2.400000	0.748840
3.162300	2.700000	0.847130
3.162300	3.000000	0.959690
3.162300	3.300000	0.929870
3.162300	3.600000	1.202500
3.162300	3.900000	1.107400
3.162300	4.200000	1.333200
3.162300	4.500000	1.495500
3.162300	4.800000	1.459500
3.162300	5.100000	1.502500
3.162300	5.400000	1.602900
3.162300	5.700000	1.682500
3.162300	6.000000	1.569500
3.162300	6.300000	1.846200
3.162300	6.600000	1.892000
3.162300	6.900000	1.998800
3.162300	7.200000	2.155200
3.162300	7.500000	2.042900
3.162300	7.800000	2.049400
3.162300	8.100000	2.191000
3.162300	8.400000	2.151800
3.162300	8.700000	2.327600
3.162300	9.000000	2.393400
3.162300	9.300000	2.310800
3.162300	9.600000	2.390000
3.162300	9.900000	2.424100
3.162300	10.200000	2.336900
3.162300	10.500000	2.648100
3.162300	10.800000	2.427200
3.162300	11.100000	2.418900
3.162300	11.400000	2.687800
3.162300	11.700000	2.355600
3.162300	12.000000	2.275300
3.162300	12.300000	2.621700
3.162300	12.600000	2.691200
3.162300	12.900000	2.607300
3.162300	13.200000	2.519700
3.162300	13.500000	2.671600
3.162300	13.800000	2.494300
3.162300	14.100000	2.387800
3.162300	14.400000	2.255100
3.162300	14.700000	2.430100
3.162300	15.000000	2.491700
3.162300	15.300000	2.339500
3.162300	15.600000	2.691300
3.162300	15.900000	2.551500
3.162300	16.200000	2.563900
3.162300	16.500000	2.398600
3.162300	16.800000	2.490400
3.162300	17.100000	2.428100
3.162300	17.400000	2.584500
3.162300	17.700000	2.770200
3.162300	18.000000	2.571700
3.162300	18.300000	2.762500
3.162300	18.600000	2.442500
3.162300	18.900000	2.737700
3.162300	19.200000	2.906400
3.162300	19.500000	2.494000
3.162300	19.800000	2.220900
3.162300	20.100000	2.610900
3.162300	20.400000	2.689500
3.162300	20.700000	2.697700
3.162300	21.000000	2.439100
3.162300	21.300000	2.682000
3.162300	21.600000	2.552800
3.162300	21.900000	2.603500
3.162300	22.200000	2.650100
3.162300	22.500000	2.668200
3.162300	22.800000	2.568200
3.162300	23.100000	2.408200
3.162300	23.400000	2.755400
3.162300	23.700000	2.466100
3.162300	24.000000	2.684900
3.162300	24.300000	2.648200
3.162300	24.600000	2.450700
3.162300	24.900000	2.427700
3.162300	25.200000	2.524400
3.162300	25.500000	2.679200
3.162300	25.800000	2.299100
3.162300	26.100000	2.493000
3.162300	26.400000	2.726400
3.162300	26.700000	2.615900
3.162300	27.000000	2.602000
3.162300	27.300000	2.441100
3.162300	27.600000	2.803700
3.162300	27.900000	2.136800
3.162300	28.200000	2.793900
3.162300	28.500000	2.613000
3.162300	28.800000	2.315400
3.162300	29.100000	2.569300
3.162300	29.400000	2.180100
3.162300	29.700000	2.483700
3.162300	30.000000	2.454500
		
10.000000	0.300000	0.187610
10.000000	0.600000	0.288080
10.000000	0.900000	0.391410
10.000000	1.200000	0.482710
10.000000	1.500000	0.591840
10.000000	1.800000	0.606350
10.000000	2.100000	0.777950
10.000000	2.400000	0.887890
10.000000	2.700000	1.089400
10.000000	3.000000	1.110300
10.000000	3.300000	1.130100
10.000000	3.600000	1.413000
10.000000	3.900000	1.384400
10.000000	4.200000	1.622200
10.000000	4.500000	1.680300
10.000000	4.800000	1.851200
10.000000	5.100000	1.962800
10.000000	5.400000	1.991200
10.000000	5.700000	1.923200
10.000000	6.000000	2.100000
10.000000	6.300000	1.830500
10.000000	6.600000	2.387700
10.000000	6.900000	2.284700
10.000000	7.200000	2.546000
10.000000	7.500000	2.933600
10.000000	7.800000	2.889200
10.000000	8.100000	2.567700
10.000000	8.400000	2.910300
10.000000	8.700000	2.980300
10.000000	9.000000	2.953900
10.000000	9.300000	3.377700
10.000000	9.600000	3.591300
10.000000	9.900000	3.439500
10.000000	10.200000	3.344100
10.000000	10.500000	3.526900
10.000000	10.800000	3.805700
10.000000	11.100000	3.736600
10.000000	11.400000	3.284000
10.000000	11.700000	4.085500
10.000000	12.000000	4.260200
10.000000	12.300000	3.926400
10.000000	12.600000	4.070500
10.000000	12.900000	4.009000
10.000000	13.200000	4.643100
10.000000	13.500000	5.062700
10.000000	13.800000	4.496100
10.000000	14.100000	4.834400
10.000000	14.400000	4.600800
10.000000	14.700000	4.768400
10.000000	15.000000	5.089700
10.000000	15.300000	4.895500
10.000000	15.600000	4.569800
10.000000	15.900000	5.409300
10.000000	16.200000	6.034900
10.000000	16.500000	5.762100
10.000000	16.800000	5.410000
10.000000	17.100000	5.818000
10.000000	17.400000	5.879100
10.000000	17.700000	6.128500
10.000000	18.000000	5.977900
10.000000	18.300000	6.476500
10.000000	18.600000	5.954800
10.000000	18.900000	5.583700
10.000000	19.200000	6.092700
10.000000	19.500000	6.433000
10.000000	19.800000	6.188900
10.000000	20.100000	6.499600
10.000000	20.400000	7.480100
10.000000	20.700000	5.972400
10.000000	21.000000	6.302500
10.000000	21.300000	6.912800
10.000000	21.600000	7.567600
10.000000	21.900000	7.866600
10.000000	22.200000	7.500800
10.000000	22.500000	7.267000
10.000000	22.800000	6.777600
10.000000	23.100000	7.449500
10.000000	23.400000	6.998400
10.000000	23.700000	7.154500
10.000000	24.000000	7.867600
10.000000	24.300000	7.131200
10.000000	24.600000	7.550100
10.000000	24.900000	7.928900
10.000000	25.200000	7.185600
10.000000	25.500000	7.710300
10.000000	25.800000	7.383700
10.000000	26.100000	7.542900
10.000000	26.400000	8.251200
10.000000	26.700000	7.870000
10.000000	27.000000	7.393000
10.000000	27.300000	7.587000
10.000000	27.600000	7.360200
10.000000	27.900000	7.410300
10.000000	28.200000	7.616800
10.000000	28.500000	8.196100
10.000000	28.800000	7.904700
10.000000	29.100000	8.760900
10.000000	29.400000	8.098700
10.000000	29.700000	6.935200
10.000000	30.000000	7.462400
